epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
81,0.9551326036453247,0.9904624223709106,0.16770735383033752,0.8941530585289001,0.9634835124015808,0.3434883952140808
82,0.956993579864502,0.9911761283874512,0.16398212313652039,0.9030954241752625,0.965793251991272,0.31525737047195435
83,0.9573436975479126,0.9913979172706604,0.16203008592128754,0.9121237993240356,0.9662598371505737,0.293233722448349
84,0.9574174284934998,0.991814136505127,0.16037407517433167,0.9121668338775635,0.9669262766838074,0.2947271168231964
85,0.9588730335235596,0.9919503927230835,0.15702933073043823,0.9097592234611511,0.9663594365119934,0.29199111461639404
86,0.959315299987793,0.9924423694610596,0.15603122115135193,0.9112639427185059,0.965580940246582,0.3007931411266327
87,0.9597759246826172,0.9924873113632202,0.15603339672088623,0.9107480645179749,0.9655819535255432,0.3072095811367035
88,0.9590573310852051,0.9925680756568909,0.15493589639663696,0.9105761051177979,0.9658355712890625,0.29765066504478455
89,0.9600154757499695,0.9925842881202698,0.15466366708278656,0.9110060334205627,0.9649869799613953,0.29950252175331116
90,0.960162878036499,0.992497444152832,0.15457162261009216,0.9042562246322632,0.9641149640083313,0.32721906900405884
91,0.9608078002929688,0.9930145144462585,0.15186139941215515,0.9105331301689148,0.9656553864479065,0.30452415347099304
92,0.9632400274276733,0.9936589002609253,0.147317573428154,0.9082974791526794,0.9635213017463684,0.31033265590667725
93,0.9618396759033203,0.9929390549659729,0.15146026015281677,0.9090713858604431,0.9647485017776489,0.31212714314460754
94,0.963166356086731,0.9935071468353271,0.14778673648834229,0.9097162485122681,0.9645088315010071,0.31305935978889465
95,0.9637375473976135,0.9935908317565918,0.14596179127693176,0.9037833213806152,0.9632401466369629,0.31817108392715454
96,0.9626135230064392,0.9934029579162598,0.14692097902297974,0.9067068099975586,0.9636586904525757,0.33768507838249207
97,0.9658565521240234,0.9944183826446533,0.14031076431274414,0.9084264636039734,0.9636692404747009,0.31891152262687683
98,0.9631847739219666,0.9942296743392944,0.1433490365743637,0.9092003703117371,0.9638938903808594,0.30421772599220276
99,0.9659118056297302,0.9945677518844604,0.13987259566783905,0.9079535603523254,0.9641431570053101,0.3295471668243408
